,Price_Ticker,Ticker,Close,High,Low,Open,Volume
21,2018-01-11,AAPL,41.04915237426758,41.09833424132138,40.864142361699365,40.88755940557088,74670800.0
22,2018-01-11,MSFT,81.0093994140625,81.05538146509458,80.23682657708956,81.05538146509458,17808900.0
23,2018-01-11,TSLA,22.530000686645508,22.987333297729492,22.21733283996582,22.34933280944824,99682500.0
24,2018-01-12,AAPL,41.47303009033203,41.53626288466178,41.1357932852183,41.25991466856103,101672400.0
25,2018-01-12,MSFT,82.40737915039062,82.57292997235957,81.3496937331972,81.55203440637554,24271500.0
26,2018-01-12,TSLA,22.4146671295166,22.694000244140625,22.244667053222656,22.57533264160156,72376500.0
27,2018-01-16,AAPL,41.26227188110352,42.011685254549505,41.25056157127931,41.6627380333034,118263600.0
28,2018-01-16,MSFT,81.25772857666016,83.50186054648982,80.94502534385289,82.86724784621406,36599700.0
29,2018-01-16,TSLA,22.67066764831543,23.0,22.31999969482422,22.502666473388672,97114500.0
30,2018-01-17,AAPL,41.94375991821289,41.97888726477312,40.99996709013325,41.25289113233468,137547200.0
31,2018-01-17,MSFT,82.90404510498047,83.03280609668973,81.62562738947577,81.92913844862522,25621200.0
32,2018-01-17,TSLA,23.143999099731445,23.266666412353516,22.649999618530273,22.697999954223633,106552500.0
33,2018-01-18,AAPL,41.981224060058594,42.17794790326898,41.74469161004063,42.00698530300974,124773600.0
34,2018-01-18,MSFT,82.86724090576172,83.39148400040257,82.46256658054813,82.59132754997243,24159700.0
35,2018-01-18,TSLA,22.971332550048828,23.48666763305664,22.916000366210938,23.044666290283203,85287000.0
36,2018-01-19,AAPL,41.793888092041016,42.05618187681274,41.547985882075125,41.82901544768551,129700400.0
37,2018-01-19,MSFT,82.77528381347656,83.33631685401261,82.46258055387167,82.90404480471948,36875000.0
38,2018-01-19,TSLA,23.334667205810547,23.37266731262207,22.84000015258789,23.0,73324500.0
39,2018-01-22,AAPL,41.45196914672851,41.634638555394616,41.35829380968925,41.52222743625049,108434400.0
40,2018-01-22,MSFT,84.25601196289062,84.26521117808846,82.53612360204664,82.77525407857385,23601600.0
41,2018-01-22,TSLA,23.437332153320312,23.85533332824707,23.280000686645508,23.293333053588867,93156000.0
42,2018-01-23,AAPL,41.46132278442383,42.023385358113266,41.409803865982504,41.5222149513268,130756400.0
43,2018-01-23,MSFT,84.5227279663086,84.89061936561886,84.19162640862383,84.5227279663086,23412800.0
44,2018-01-23,TSLA,23.519332885742188,24.03333282470703,23.399999618530273,24.0,81981000.0
45,2018-01-24,AAPL,40.80091094970703,41.52222239244202,40.5620342237433,41.51051208336333,204420400.0
46,2018-01-24,MSFT,84.44914245605469,85.92990014882103,84.22841043847698,85.12054473973993,33277500.0
47,2018-01-24,TSLA,23.05933380126953,23.649999618530273,22.90133285522461,23.6386661529541,79312500.0
48,2018-01-25,AAPL,40.072566986083984,40.97186281875041,39.93673528633479,40.86881783456247,166116000.0
49,2018-01-25,MSFT,84.91825103759766,85.75519753404303,84.55035946046804,85.04701203705079,26383200.0
50,2018-01-25,TSLA,22.50933265686035,23.280000686645508,22.426666259765625,23.218000411987305,101104500.0
51,2018-01-26,AAPL,40.16624450683594,40.2809998043608,39.82666702550764,40.2809998043608,156572000.0
52,2018-01-26,MSFT,86.50936126708984,86.50936126708984,85.14817172434432,85.64482423868033,29172200.0
53,2018-01-26,TSLA,22.856666564941406,22.933332443237305,22.38066673278809,22.766666412353516,68091000.0
54,2018-01-29,AAPL,39.33486557006836,39.85008693678984,39.126434961888506,39.85008693678984,202561600.0
55,2018-01-29,MSFT,86.38056945800781,87.78774757132064,86.19662726661267,87.50263506957472,31569900.0
56,2018-01-29,TSLA,23.302000045776367,23.38999938964844,22.552000045776367,22.656667709350582,71206500.0
57,2018-01-30,AAPL,39.103004455566406,39.19667974455292,38.57138807818574,38.76576769764181,184192800.0
58,2018-01-30,MSFT,85.29530334472656,86.141455764997,84.70667984528792,85.81035416944457,38635100.0
59,2018-01-30,TSLA,23.05466651916504,23.218000411987305,22.81133270263672,23.00933265686035,70765500.0
60,2018-01-31,AAPL,39.21075439453125,39.447290538522424,38.99295760785047,39.07960748124148,129915600.0
61,2018-01-31,MSFT,87.38309478759766,87.74178706069002,86.00350696279733,86.22423905002036,48756300.0
62,2018-01-31,TSLA,23.62066650390625,23.746000289916992,23.012666702270508,23.167333602905273,93211500.0
63,2018-02-01,AAPL,39.29270935058594,39.48942965217391,39.05383265666675,39.149852175352834,188923200.0
64,2018-02-01,MSFT,86.69329071044922,88.35799091176672,86.06787735585796,87.1807438953469,47227900.0
65,2018-02-01,TSLA,23.28333282470703,23.977333068847656,23.242000579833984,23.399999618530273,62965500.0
66,2018-02-02,AAPL,37.5877799987793,39.063188900343846,37.49410471789513,38.875834765092605,346375200.0
67,2018-02-02,MSFT,84.41239166259766,86.4265924283938,84.1548696868141,86.12308137824279,47867800.0
68,2018-02-02,TSLA,22.916667938232425,23.463333129882812,22.700666427612305,23.229333877563477,55572000.0
69,2018-02-05,AAPL,36.648677825927734,38.3793551679824,36.53392255197071,37.25991859617889,290954000.0
70,2018-02-05,MSFT,80.93582916259766,85.7551879343525,80.93582916259766,83.29032376554096,51031500.0
71,2018-02-05,TSLA,22.208667755126953,22.96466636657715,22.200000762939453,22.531333923339844,66961500.0
72,2018-02-06,AAPL,38.180301666259766,38.34189463418348,36.06554928926782,36.2599289772424,272975200.0
73,2018-02-06,MSFT,83.99853515625,84.1364953904821,78.4066021953743,79.91495151789421,67998600.0
74,2018-02-06,TSLA,22.264667510986328,22.4146671295166,21.566667556762695,21.680667877197266,76326000.0
75,2018-02-07,AAPL,37.36297225952149,38.26695309063286,37.25290535970743,38.194354177070885,206434400.0
76,2018-02-07,MSFT,82.41657257080078,84.40317527775713,82.03948188513654,83.22592818964283,41107600.0
77,2018-02-07,TSLA,23.0,23.066667556762695,22.37733268737793,22.59933280944824,104538000.0
78,2018-02-08,AAPL,36.33486557006836,37.70488937746302,36.30676369044482,37.53861158489397,217562000.0
79,2018-02-08,MSFT,78.18583679199219,82.66489377166425,77.95590550500464,82.50854218057977,55628700.0
80,2018-02-08,TSLA,21.01533317565918,23.2413330078125,20.97333335876465,22.88733291625977,154719000.0
81,2018-02-09,AAPL,36.779300689697266,37.12731684344801,35.32844580447681,36.934498391741066,282690400.0
82,2018-02-09,MSFT,81.10135650634766,81.79115030504637,77.1005538772842,79.37227591037656,63499100.0
83,2018-02-09,TSLA,20.69466781616211,21.398666381835938,19.65066719055176,21.32866668701172,194005500.0
84,2018-02-12,AAPL,38.260711669921875,38.53818298500872,37.03794626199481,37.270742729099624,243278000.0
85,2018-02-12,MSFT,81.9751205444336,82.57294344446679,80.8714528958706,81.61642820780324,35720300.0
86,2018-02-12,TSLA,21.048667907714844,21.205333709716797,20.416667938232425,21.07533264160156,93417000.0
87,2018-02-13,AAPL,38.64399719238281,38.74040817400925,38.01145216920126,38.081996877417026,130196800.0
88,2018-02-13,MSFT,82.61893463134766,82.77528626578219,80.75189318606446,81.79118036530024,26407700.0
89,2018-02-13,TSLA,21.577333450317383,21.61266708374023,20.833999633789062,21.001333236694336,68403000.0
90,2018-02-14,AAPL,39.35649108886719,39.39646558618695,38.30068499575861,38.338305730378266,162579600.0
91,2018-02-14,MSFT,83.9125747680664,84.07890325030858,81.69487107138141,81.78727421709193,34960900.0
92,2018-02-14,TSLA,21.487333297729492,21.744667053222656,21.23466682434082,21.389333724975582,59260500.0
93,2018-02-15,AAPL,40.67802429199219,40.701536806482075,39.73978777414594,39.925552067246045,204588800.0
94,2018-02-15,MSFT,85.6220474243164,85.67748789058263,83.73699402229116,84.28217740699354,27823900.0
95,2018-02-15,TSLA,22.271333694458008,22.274667739868164,21.49333381652832,21.63333320617676,88693500.0
96,2018-02-16,AAPL,40.54634475708008,41.10834882844967,40.3911506581798,40.52988635346286,160704400.0
97,2018-02-16,MSFT,85.01219940185547,86.39826787036398,84.82739309268452,85.4280171224445,30596900.0
98,2018-02-16,TSLA,22.36599922180176,22.874666213989254,22.10933303833008,22.166667938232425,84639000.0
99,2018-02-20,AAPL,40.40996551513672,40.976666386892234,40.30885055912819,40.4569941418144,135722000.0
100,2018-02-20,MSFT,85.6775131225586,85.99168525713296,84.0973959194674,84.53169849953919,30911700.0
101,2018-02-20,TSLA,22.31800079345703,22.722667694091797,22.100000381469727,22.29800033569336,60141000.0
102,2018-02-21,AAPL,40.226539611816406,40.9437340323257,40.212427798685475,40.64039642899439,149886400.0
103,2018-02-21,MSFT,84.54092407226562,86.26889176168585,84.54092407226562,85.91775699614882,26922500.0
104,2018-02-21,TSLA,22.219999313354492,22.645999908447266,22.211332321166992,22.402000427246097,48294000.0
105,2018-02-22,AAPL,40.56279754638672,40.90375947481818,40.37703326970029,40.39819560728738,123967600.0
106,2018-02-22,MSFT,84.76271057128906,85.6867562212327,84.42081114284275,85.05840489727467,24392800.0
107,2018-02-22,TSLA,23.07799911499023,23.16266632080078,22.316667556762695,22.368667602539062,104547000.0
108,2018-02-23,AAPL,41.268253326416016,41.303523902584296,40.80736413217472,40.837934356890266,135249600.0
109,2018-02-23,MSFT,86.91571044921875,86.9249528774459,85.344836046145,86.49065039956241,26329200.0
110,2018-02-23,TSLA,23.469999313354492,23.666000366210938,23.13999938964844,23.18866729736328,87261000.0
111,2018-02-26,AAPL,42.08421325683594,42.18297445920961,41.435209532071234,41.46812993286246,152648800.0
112,2018-02-26,MSFT,88.17243957519531,88.20015981839003,87.09130779114551,87.22991605702839,30199800.0
113,2018-02-26,TSLA,23.82799911499023,23.933332443237305,23.49066734313965,23.566667556762695,65100000.0
114,2018-02-27,AAPL,41.94781875610352,42.43927448726959,41.89373602093621,42.11477448821193,155712400.0
115,2018-02-27,MSFT,87.04509735107422,88.56053165205499,87.04509735107422,88.46812849709934,25869100.0
116,2018-02-27,TSLA,23.39933204650879,23.999332427978516,23.333999633789062,23.75,71961000.0
117,2018-02-28,AAPL,41.88433074951172,42.47219752328346,41.86787234563421,42.15239785482947,151128400.0
118,2018-02-28,MSFT,86.64773559570312,88.44038595952733,86.51836980139696,87.63646390927578,31167300.0
119,2018-02-28,TSLA,22.87066650390625,23.682666778564453,22.814666748046875,23.504667282104492,91045500.0
120,2018-03-01,AAPL,41.15066909790039,42.274669943930185,40.600426726524184,41.983086768337195,195208000.0
121,2018-03-01,MSFT,85.79762268066406,87.38698205782441,84.8643347580464,86.85103397949682,37135600.0
122,2018-03-01,TSLA,22.062000274658203,23.244667053222656,22.004667282104492,23.000667572021484,103284000.0
123,2018-03-02,AAPL,41.435203552246094,41.45636589511752,40.55104962192992,40.63335240605755,153816000.0
124,2018-03-02,MSFT,85.9824447631836,86.07484791198024,83.95878266996786,84.62409662115705,32830400.0
125,2018-03-02,TSLA,22.341333389282227,22.347999572753903,21.531333923339844,21.798667907714844,76392000.0
126,2018-03-05,AAPL,41.578636169433594,41.79497067660836,41.03779810746997,41.2000498848644,113605600.0
127,2018-03-05,MSFT,86.5276107788086,87.10975684342608,85.25243066349587,85.32634893764076,23901600.0
128,2018-03-05,TSLA,22.22333335876465,22.516666412353516,21.952667236328125,22.159332275390625,57357000.0
129,2018-03-06,AAPL,41.543365478515625,41.914897680952514,41.41638784408837,41.83494866712595,95154000.0
130,2018-03-06,MSFT,86.23192596435547,87.31305750971401,85.88079121156342,87.17444927443293,22175800.0
131,2018-03-06,TSLA,21.8799991607666,22.42466735839844,21.802000045776367,22.25,64285500.0
132,2018-03-07,AAPL,41.15772247314453,41.350544470010895,40.97901229082367,41.136560133406576,126814000.0
133,2018-03-07,MSFT,86.73090362548828,86.80482895101508,85.40951839380162,86.08407465189637,26716100.0
134,2018-03-07,TSLA,22.15333366394043,22.166667938232425,21.44933319091797,21.695999145507812,75109500.0
135,2018-03-08,AAPL,41.60686111450195,41.649185801737886,41.16713789729796,41.263545325353434,95096400.0
136,2018-03-08,MSFT,87.25762176513672,87.87673059305398,86.64774831680646,87.10977109284765,25887800.0
137,2018-03-08,TSLA,21.940000534057617,22.219999313354492,21.751333236694336,22.19066619873047,53493000.0
138,2018-03-09,AAPL,42.32170104980469,42.32640498834735,41.71267197249416,41.84670731055642,128740800.0
139,2018-03-09,MSFT,89.20738220214844,89.20738220214844,87.78435082696424,88.05232495442523,36937300.0
140,2018-03-09,TSLA,21.81133270263672,21.89933204650879,21.4913330078125,21.606666564941406,82602000.0
141,2018-03-12,AAPL,42.73085021972656,42.88839804722147,42.37578006415326,42.39458863897228,128828400.0
142,2018-03-12,MSFT,89.41988372802734,89.82646602125318,88.74533443234772,89.17039453439838,26073700.0
143,2018-03-12,TSLA,23.034000396728516,23.1473331451416,21.766666412353516,21.90733337402344,123960000.0
144,2018-03-13,AAPL,42.31936264038086,43.14943041527612,42.147706510414125,42.93544600276475,126774000.0
145,2018-03-13,MSFT,87.2391357421875,89.85417905043514,86.83255348158178,89.63241011278994,35387800.0
146,2018-03-13,TSLA,22.78933334350586,23.1473331451416,21.766666412353516,21.90733337402344,89487000.0
147,2018-03-14,AAPL,41.959571838378906,42.448677336361385,41.81142828997484,42.40164872056667,117473600.0
148,2018-03-14,MSFT,86.72171020507812,88.16322666784549,86.39829553551562,87.89525249880484,32132000.0
149,2018-03-14,TSLA,21.775333404541016,22.65399932861328,21.59533309936523,22.450666427612305,119511000.0
150,2018-03-15,AAPL,42.00895309448242,42.382839043917734,41.87257117709006,41.97368252757985,90975200.0
151,2018-03-15,MSFT,87.02662658691406,87.39624628657492,85.77916626922935,86.42599545620382,27611000.0
152,2018-03-15,TSLA,21.706666946411133,22.190000534057617,21.406667709350582,21.958667755126953,98472000.0
153,2018-03-16,AAPL,41.860809326171875,42.119468498773394,41.76674850954591,42.00894928177119,157618800.0
154,2018-03-16,MSFT,87.41471099853516,88.13546542740652,86.78635971825351,87.48863633737025,49081300.0
155,2018-03-16,TSLA,21.42333221435547,21.82666778564453,21.271333694458008,21.528667449951172,91759500.0
156,2018-03-19,AAPL,41.22121047973633,41.73147830463949,40.835570098387464,41.6962077406348,133787200.0
157,2018-03-19,MSFT,85.83458709716797,86.7678750388219,85.11383272536094,86.6200243728575,33344100.0
158,2018-03-19,TSLA,20.90399932861328,21.38333320617676,20.64466667175293,21.100000381469727,112264500.0
159,2018-03-20,AAPL,41.20710372924805,41.57393196024154,41.13655901066005,41.20710372924805,78597600.0
160,2018-03-20,MSFT,86.05635833740234,86.64774691718975,85.93623495553888,85.98244005235989,23075200.0
161,2018-03-20,TSLA,20.703332901000977,21.083332061767575,20.583999633789062,20.9913330078125,71464500.0
162,2018-03-21,AAPL,40.2735710144043,41.17182942442222,40.27121725135952,41.16007137335858,148219600.0
163,2018-03-21,MSFT,85.45573425292969,86.90648546214253,85.20623801031468,85.87155192407741,24457100.0
164,2018-03-21,TSLA,21.10199928283691,21.496000289916992,20.679332733154297,20.683332443237305,89376000.0
165,2018-03-22,AAPL,39.704532623291016,40.60514157388862,39.64574593216269,39.97494996725935,165963200.0
166,2018-03-22,MSFT,82.97005462646484,84.78118314242853,82.84993123736358,84.337638155909,38604700.0
167,2018-03-22,TSLA,20.606666564941406,21.254667282104492,20.545333862304688,20.926000595092773,74097000.0
168,2018-03-23,AAPL,38.78509521484375,39.95612471407473,38.78509521484375,39.59635056920224,164115200.0
169,2018-03-23,MSFT,80.55829620361328,83.58916466295189,80.46589305300583,82.70208172728512,44068900.0
170,2018-03-23,TSLA,20.1026668548584,20.75,20.030000686645508,20.75,99823500.0
171,2018-03-26,AAPL,40.62629699707031,40.703895839846645,39.13781793229658,39.5211082074498,150164800.0
172,2018-03-26,MSFT,86.65699768066406,86.860288846375,83.53372600266577,83.72777473814205,56396800.0
173,2018-03-26,TSLA,20.278667449951172,20.506000518798828,19.423999786376953,20.48933219909668,125628000.0
174,2018-03-27,AAPL,39.5845947265625,41.18594318391147,39.250686842203656,40.840277246909274,163690400.0
175,2018-03-27,MSFT,82.67434692382812,87.91368289433423,81.7872641444229,87.72887662567337,56569000.0
176,2018-03-27,TSLA,18.61199951171875,20.284666061401367,18.478666305541992,20.266666412353516,208080000.0
177,2018-03-28,AAPL,39.1472282409668,39.97964970924838,38.843890525339965,39.328292235285254,166674000.0
178,2018-03-28,MSFT,82.60043334960938,84.3006808728279,82.11993275277638,82.99777322868422,52501100.0
179,2018-03-28,TSLA,17.185333251953125,17.91200065612793,16.80666732788086,17.6386661529541,315021000.0
180,2018-03-29,AAPL,39.452919006347656,40.38645183359208,39.24598873087148,39.459973121370304,153594000.0
181,2018-03-29,MSFT,84.33763885498047,85.28016931543144,81.68563249350872,83.33043253439982,45867500.0
182,2018-03-29,TSLA,17.742000579833984,18.06399917602539,16.547332763671875,17.099332809448242,227560500.0
183,2018-04-02,AAPL,39.19425201416016,39.7256858766554,38.67457979286387,39.184847724476676,150347200.0
184,2018-04-02,MSFT,81.79651641845703,83.97726467865606,80.8632354040657,83.59840963467443,48515400.0
185,2018-04-02,TSLA,16.832000732421875,17.35533332824707,16.305999755859375,17.083999633789062,241710000.0
186,2018-04-03,AAPL,39.59635162353515,39.681004576821195,38.77098802003664,39.41999160319373,121112000.0
187,2018-04-03,MSFT,82.89612579345703,83.21030494773174,81.21436316737407,82.77600240941828,37213800.0
188,2018-04-03,TSLA,17.8353328704834,18.22333335876465,16.965999603271484,17.988000869750977,282666000.0
189,2018-04-04,AAPL,40.353511810302734,40.44756902356783,38.74510978232181,38.770976054177616,138422000.0
190,2018-04-04,MSFT,85.31714630126953,85.71448625814944,81.06653723575336,81.17741821447636,35560000.0
191,2018-04-04,TSLA,19.12933349609375,19.224666595458984,16.799999237060547,16.851999282836914,298450500.0
192,2018-04-05,AAPL,40.63334655761719,40.969604583911725,40.464040662906214,40.58161400156363,107732800.0
193,2018-04-05,MSFT,85.3633041381836,86.00089766506228,84.45774367237678,85.41875165132933,29771900.0
194,2018-04-05,TSLA,20.381332397460938,20.417333602905273,19.213333129882812,19.28933334350586,286816500.0
195,2018-04-06,AAPL,39.59400177001953,40.55810106955422,39.55167349900567,40.20303085074771,140021200.0
196,2018-04-06,MSFT,83.37664794921875,85.43726594529464,82.68361366311164,84.54094047394396,38026000.0
197,2018-04-06,TSLA,19.953332901000977,20.618667602539062,19.700000762939453,20.066667556762695,202804500.0
198,2018-04-09,AAPL,39.9866828918457,40.70152702794921,39.93965428611105,39.946708397568614,116070800.0
199,2018-04-09,MSFT,83.87560272216797,86.09331322081205,83.73700154405242,84.12509894259063,31533900.0
200,2018-04-09,TSLA,19.310667037963867,20.63333320617676,19.28066635131836,20.024667739868164,153747000.0
201,2018-04-10,AAPL,40.73915481567383,40.915514793230855,40.33470231343214,40.68036815648815,113634400.0
202,2018-04-10,MSFT,85.82535552978516,86.194975191566,84.67954092318236,85.37257514530569,26812000.0
203,2018-04-10,TSLA,20.31333351135254,20.47333335876465,19.57866668701172,19.931333541870117,164847000.0
204,2018-04-11,AAPL,40.5486946105957,40.89671069695223,40.374684773390626,40.49931222839776,89726400.0
205,2018-04-11,MSFT,84.88280487060547,86.20418997905999,84.53167018196048,85.02141308056488,24872100.0
206,2018-04-11,TSLA,20.062000274658203,20.59866714477539,19.977333068847656,20.049333572387695,112243500.0
207,2018-04-12,AAPL,40.948448181152344,41.150674496485806,40.689785363381375,40.77679208647928,91557200.0
208,2018-04-12,MSFT,86.47220611572266,87.00815436215466,85.40955205466882,85.40955205466882,26758900.0
209,2018-04-12,TSLA,19.60533332824707,20.26333236694336,19.57866668701172,20.15466690063477,114132000.0
210,2018-04-13,AAPL,41.08718490600586,41.348197905710904,40.88025823467464,41.09894295948079,100497200.0
211,2018-04-13,MSFT,86.0101547241211,87.02660333922938,85.41876618260692,86.90647996514002,23346100.0
212,2018-04-13,TSLA,20.022666931152344,20.26333236694336,19.73200035095215,20.239999771118164,109908000.0
213,2018-04-16,AAPL,41.34349060058594,41.430493723168546,41.1106940979349,41.15772271587,86313600.0
214,2018-04-16,MSFT,87.01736450195312,87.47015188047808,86.32433036533374,86.92496136038544,20288100.0
215,2018-04-16,TSLA,19.413999557495117,19.977333068847656,19.267332077026367,19.933332443237305,95077500.0
216,2018-04-17,AAPL,41.91254806518555,42.07715003351195,41.4822291842405,41.50104135034263,106421600.0
217,2018-04-17,MSFT,88.7730712890625,89.207373901782,87.67345463557346,87.78434265900482,26771000.0
218,2018-04-17,TSLA,19.179332733154297,19.47800064086914,18.833999633789062,19.257999420166016,105000000.0
219,2018-04-18,AAPL,41.81848907470703,42.04893542855754,41.59275024765644,41.811434960615074,83018000.0
220,2018-04-18,MSFT,89.1149673461914,89.37369900776694,88.26483996541728,88.91167616926518,21043300.0
221,2018-04-18,TSLA,19.55666732788086,20.016000747680664,19.21066665649414,19.405332565307617,98365500.0
222,2018-04-19,AAPL,40.63334655761719,41.24237559072981,40.60042616631525,40.85908535852946,139235200.0
223,2018-04-19,MSFT,88.81001281738281,89.6970956438864,88.09849384045617,89.11494952177993,23552500.0
224,2018-04-19,TSLA,20.005332946777344,20.067333221435547,19.23666763305664,19.405332565307617,91359000.0
225,2018-04-20,AAPL,38.96849822998047,40.261804642520595,38.900303700737034,40.11601488601111,261964400.0
226,2018-04-20,MSFT,87.7843246459961,88.810015740063,86.90648421949928,88.62520945550824,31154400.0
227,2018-04-20,TSLA,19.34933280944824,19.998666763305664,19.316667556762695,19.67799949645996,84418500.0
228,2018-04-23,AAPL,38.85563278198242,39.25067742200016,38.58521198830198,39.22951508515344,146062000.0
229,2018-04-23,MSFT,88.10774993896484,88.97635509234529,87.44243595338908,88.46812717283359,22331800.0
230,2018-04-23,TSLA,18.891332626342773,19.441333770751953,18.82200050354004,19.41933250427246,73401000.0
231,2018-04-24,AAPL,38.3148078918457,39.1119551449554,37.91035523836867,38.95675744554006,134768000.0
232,2018-04-24,MSFT,86.04712677001953,89.14267804665059,85.39105525556225,88.93014446172948,34524800.0
233,2018-04-24,TSLA,18.8973331451416,19.139333724975582,18.56399917602539,19.0,85279500.0
234,2018-04-25,AAPL,38.48175430297851,38.89796494806505,38.19017470434135,38.23955349982821,113528400.0
235,2018-04-25,MSFT,85.29864501953125,86.21345521736691,83.42283362482922,86.21345521736691,33729300.0
236,2018-04-25,TSLA,18.71266746520996,19.01066780090332,18.483333587646484,18.899999618530273,60204000.0
237,2018-04-26,AAPL,38.61578369140625,38.97085384618492,38.415907600882896,38.59226759085532,111852000.0
238,2018-04-26,MSFT,87.10053253173828,87.92293247905914,86.02863634651999,86.44446105971308,42529000.0
239,2018-04-26,TSLA,19.031999588012695,19.05266761779785,18.433332443237305,18.583332061767575,65340000.0
240,2018-04-27,AAPL,38.16900634765625,38.641649827377975,37.771607930930294,38.56405100150369,142623200.0
241,2018-04-27,MSFT,88.54203033447266,90.46404646688296,86.77710727868084,90.18683002570394,48272800.0
242,2018-04-27,TSLA,19.60533332824707,19.631332397460938,18.92200088500977,19.024667739868164,65469000.0
243,2018-04-30,AAPL,38.86034393310547,39.3306373522608,38.05614261691634,38.124337172004125,169709600.0
244,2018-04-30,MSFT,86.41674041748047,89.07799622685539,86.07484806134876,89.01331331759467,41523600.0
245,2018-04-30,TSLA,19.593332290649418,19.915332794189453,19.5,19.573999404907227,63423000.0
246,2018-05-01,AAPL,39.763301849365234,39.786814362656344,38.86268970628452,39.1307567565656,214277600.0
247,2018-05-01,MSFT,87.7843246459961,88.05229869353596,85.74218488706238,86.13028231457206,31408900.0
248,2018-05-01,TSLA,19.994667053222656,20.05466651916504,19.54800033569336,19.567333221435547,69384000.0
249,2018-05-02,AAPL,41.51985168457031,41.797323049213546,40.86849436573064,41.204752401329166,266157600.0
250,2018-05-02,MSFT,86.4074935913086,87.94140540054416,86.11179932387118,87.77507693449138,27471000.0
251,2018-05-02,TSLA,20.07666778564453,20.456666946411133,19.85199928283691,19.90466690063477,134556000.0
252,2018-05-03,AAPL,41.595096588134766,41.73853620820341,41.01898793273085,41.357599730142326,136272800.0
253,2018-05-03,MSFT,86.92496490478516,87.71964464450473,85.42800857068147,85.89927377677286,31142500.0
254,2018-05-03,TSLA,18.963333129882812,19.202667236328125,18.34866714477539,18.586000442504883,260281500.0
255,2018-05-04,AAPL,43.22701644897461,43.32577762819836,41.89608532257385,41.91489748833844,224805200.0
256,2018-05-04,MSFT,87.93216705322266,88.12621574874856,85.86230020113186,86.23191978542717,22531300.0
257,2018-05-04,TSLA,19.606000900268555,19.790666580200195,18.634666442871097,18.86666679382324,128541000.0
258,2018-05-07,AAPL,43.539764404296875,44.12998133734006,43.4433533948992,43.544464754959726,169805600.0
259,2018-05-07,MSFT,88.91166687011719,89.36444723051872,87.87673328214825,87.94141619077703,24242000.0
260,2018-05-07,TSLA,20.184667587280273,20.3973331451416,19.67799949645996,19.833332061767575,130173000.0
261,2018-05-08,AAPL,43.74904251098633,43.7890170178285,43.18939223908844,43.49978759299765,113611200.0
262,2018-05-08,MSFT,88.53279113769531,88.85621268084394,87.8397570593606,88.56975380119536,23484600.0
263,2018-05-08,TSLA,20.131332397460938,20.516666412353516,19.933332443237305,20.053333282470703,88950000.0
264,2018-05-09,AAPL,44.05708312988281,44.066487418557294,43.55386936653684,43.86661488875496,92844800.0
265,2018-05-09,MSFT,89.57695770263672,89.60467793490957,87.83051257038207,88.71759525264582,27327400.0
266,2018-05-09,TSLA,20.456666946411133,20.46733283996582,20.003332138061523,20.027332305908203,85911000.0
267,2018-05-10,AAPL,44.68728256225586,44.764881412978816,44.1252820264632,44.1464479588817,111957200.0
268,2018-05-10,MSFT,90.47329711914062,90.51025273474404,89.67861743542318,90.0574724195726,22388100.0
