Price_Ticker,Ticker,Close,High,Low,Open,Volume,MA_30,MA_100,MA_1000,Range,Daily_Return
2018-02-13,AAPL,38.64399719238281,38.74040817400925,38.01145216920126,38.081996877417026,130196800.0,39.82847099304199,,,0.7289560048079835,0.010017731132854202
2018-02-14,AAPL,39.35649108886719,39.39646558618695,38.30068499575861,38.338305730378266,162579600.0,39.795624542236325,,,1.0957805904283404,0.018437375743956874
2018-02-15,AAPL,40.67802429199219,40.701536806482075,39.73978777414594,39.925552067246045,204588800.0,39.80706316630046,,,0.9617490323361366,0.0335785321953872
2018-02-16,AAPL,40.54634475708008,41.10834882844967,40.3911506581798,40.52988635346286,160704400.0,39.80786730448405,,,0.7171981702698744,-0.0032371172691892935
2018-02-20,AAPL,40.40996551513672,40.976666386892234,40.30885055912819,40.4569941418144,135722000.0,39.78874689737956,,,0.6678158277640449,-0.0033635397410156642
2018-02-21,AAPL,40.226539611816406,40.9437340323257,40.212427798685475,40.64039642899439,149886400.0,39.76858685811361,,,0.7313062336402254,-0.004539125460317539
2018-02-22,AAPL,40.56279754638672,40.90375947481818,40.37703326970029,40.39819560728738,123967600.0,39.759791437784834,,,0.5267262051178889,0.008359106644896253
2018-02-23,AAPL,41.268253326416016,41.303523902584296,40.80736413217472,40.837934356890266,135249600.0,39.77482325236003,,,0.4961597704095766,0.017391694426957427
2018-02-26,AAPL,42.08421325683594,42.18297445920961,41.435209532071234,41.46812993286246,152648800.0,39.809325281778975,,,0.7477649271383768,0.019772097548350187
2018-02-27,AAPL,41.94781875610352,42.43927448726959,41.89373602093621,42.11477448821193,155712400.0,39.82515157063802,,,0.5455384663333831,-0.003240989677055661
2018-02-28,AAPL,41.88433074951172,42.47219752328346,41.86787234563421,42.15239785482947,151128400.0,39.845886866251625,,,0.6043251776492511,-0.001513499592456502
2018-03-01,AAPL,41.15066909790039,42.274669943930185,40.600426726524184,41.983086768337195,195208000.0,39.819450505574544,,,1.6742432174060013,-0.017516375180947175
2018-03-02,AAPL,41.435203552246094,41.45636589511752,40.55104962192992,40.63335240605755,153816000.0,39.8012498219808,,,0.9053162731876014,0.006914455112960072
2018-03-05,AAPL,41.578636169433594,41.79497067660836,41.03779810746997,41.2000498848644,113605600.0,39.79407475789388,,,0.7571725691383904,0.0034616124669604176
2018-03-06,AAPL,41.543365478515625,41.914897680952514,41.41638784408837,41.83494866712595,95154000.0,39.79712130228678,,,0.4985098368641445,-0.0008482887888443535
2018-03-07,AAPL,41.15772247314453,41.350544470010895,40.97901229082367,41.136560133406576,126814000.0,39.787001291910805,,,0.37153217918722703,-0.00928290235827256
2018-03-08,AAPL,41.60686111450195,41.649185801737886,41.16713789729796,41.263545325353434,95096400.0,39.81386629740397,,,0.4820479044399235,0.010912621359223218
2018-03-09,AAPL,42.32170104980469,42.32640498834735,41.71267197249416,41.84670731055642,128740800.0,39.88883743286133,,,0.6137330158531924,0.017180818647566154
2018-03-12,AAPL,42.73085021972656,42.88839804722147,42.37578006415326,42.39458863897228,128828400.0,39.974324289957686,,,0.5126179830682105,0.009667597468267619
2018-03-13,AAPL,42.31936264038086,43.14943041527612,42.147706510414125,42.93544600276475,126774000.0,40.07380752563476,,,1.001723904861997,-0.009629754082350117
2018-03-14,AAPL,41.959571838378906,42.448677336361385,41.81142828997484,42.40164872056667,117473600.0,40.169026438395186,,,0.6372490463865432,-0.008501801056394975
2018-03-15,AAPL,42.00895309448242,42.382839043917734,41.87257117709006,41.97368252757985,90975200.0,40.26229972839356,,,0.5102678668276752,0.0011768770256694872
2018-03-16,AAPL,41.860809326171875,42.119468498773394,41.76674850954591,42.00894928177119,157618800.0,40.34790306091308,,,0.3527199892274808,-0.003526480842723112
2018-03-19,AAPL,41.22121047973633,41.73147830463949,40.835570098387464,41.6962077406348,133787200.0,40.46901741027832,,,0.8959082062520238,-0.015279180138441872
2018-03-20,AAPL,41.20710372924805,41.57393196024154,41.13655901066005,41.20710372924805,78597600.0,40.620964940388994,,,0.4373729495814871,-0.00034222067532962974
2018-03-21,AAPL,40.2735710144043,41.17182942442222,40.27121725135952,41.16007137335858,148219600.0,40.69074058532715,,,0.9006121730626973,-0.022654654910414074
2018-03-22,AAPL,39.704532623291016,40.60514157388862,39.64574593216269,39.97494996725935,165963200.0,40.7687925974528,,,0.9593956417259335,-0.014129325430559891
2018-03-23,AAPL,38.78509521484375,39.95612471407473,38.78509521484375,39.59635056920224,164115200.0,40.850466918945315,,,1.1710294992309827,-0.023156988577871185
2018-03-26,AAPL,40.62629699707031,40.703895839846645,39.13781793229658,39.5211082074498,150164800.0,40.97870012919108,,,1.566077907550067,0.04747189022039322
2018-03-27,AAPL,39.5845947265625,41.18594318391147,39.250686842203656,40.840277246909274,163690400.0,41.02282956441243,,,1.935256341707813,-0.025641083423944222
2018-03-28,AAPL,39.1472282409668,39.97964970924838,38.843890525339965,39.328292235285254,166674000.0,41.03960393269857,,,1.1357591839084122,-0.01104890649043877
2018-03-29,AAPL,39.452919006347656,40.38645183359208,39.24598873087148,39.459973121370304,153594000.0,41.04281819661458,,,1.1404631027206023,0.007808746087953233
2018-04-02,AAPL,39.19425201416016,39.7256858766554,38.67457979286387,39.184847724476676,150347200.0,40.99335912068685,,,1.051106083791531,-0.006556346113347766
2018-04-03,AAPL,39.59635162353515,39.681004576821195,38.77098802003664,39.41999160319373,121112000.0,40.96169268290202,,,0.9100165567845551,0.010259147418598902
2018-04-04,AAPL,40.353511810302734,40.44756902356783,38.74510978232181,38.770976054177616,138422000.0,40.95981089274088,,,1.702459241246018,0.019121968457254113
2018-04-05,AAPL,40.63334655761719,40.969604583911725,40.464040662906214,40.58161400156363,107732800.0,40.97337112426758,,,0.5055639210055105,0.0069345822646098565
2018-04-06,AAPL,39.59400177001953,40.55810106955422,39.55167349900567,40.20303085074771,140021200.0,40.941077931722006,,,1.0064275705485457,-0.02557861647265225
2018-04-09,AAPL,39.9866828918457,40.70152702794921,39.93965428611105,39.946708397568614,116070800.0,40.89835891723633,,,0.761872741838161,0.009917692182443316
2018-04-10,AAPL,40.73915481567383,40.915514793230855,40.33470231343214,40.68036815648815,113634400.0,40.853523635864256,,,0.5808124797987162,0.0188180631502588
2018-04-11,AAPL,40.5486946105957,40.89671069695223,40.374684773390626,40.49931222839776,89726400.0,40.80688616434733,,,0.5220259235616069,-0.004675114295813687
2018-04-12,AAPL,40.948448181152344,41.150674496485806,40.689785363381375,40.77679208647928,91557200.0,40.77569007873535,,,0.46088913310443047,0.009858605175718349
2018-04-13,AAPL,41.08718490600586,41.348197905710904,40.88025823467464,41.09894295948079,100497200.0,40.77357393900554,,,0.46793967103626244,0.0033880826018060084
2018-04-16,AAPL,41.34349060058594,41.430493723168546,41.1106940979349,41.15772271587,86313600.0,40.770516840616864,,,0.31979962523364236,0.006238093341425666
2018-04-17,AAPL,41.91254806518555,42.07715003351195,41.4822291842405,41.50104135034263,106421600.0,40.781647237141925,,,0.5949208492714462,0.013764136901192048
2018-04-18,AAPL,41.81848907470703,42.04893542855754,41.59275024765644,41.811434960615074,83018000.0,40.79081802368164,,,0.4561851809011017,-0.0022441725645557797
2018-04-19,AAPL,40.63334655761719,41.24237559072981,40.60042616631525,40.85908535852946,139235200.0,40.773338826497394,,,0.6419494244145554,-0.028340156311545184
2018-04-20,AAPL,38.96849822998047,40.261804642520595,38.900303700737034,40.11601488601111,261964400.0,40.68539339701335,,,1.3615009417835608,-0.04097246396567411
2018-04-23,AAPL,38.85563278198242,39.25067742200016,38.58521198830198,39.22951508515344,146062000.0,40.56985778808594,,,0.6654654336981807,-0.0028963253172331616
2018-04-24,AAPL,38.3148078918457,39.1119551449554,37.91035523836867,38.95675744554006,134768000.0,40.42265637715658,,,1.201599906586729,-0.013918828530505967
2018-04-25,AAPL,38.48175430297851,38.89796494806505,38.19017470434135,38.23955349982821,113528400.0,40.29473609924317,,,0.7077902437237,0.004357229497380155
2018-04-26,AAPL,38.61578369140625,38.97085384618492,38.415907600882896,38.59226759085532,111852000.0,40.18327649434408,,,0.5549462453020269,0.0034829334279431468
2018-04-27,AAPL,38.16900634765625,38.641649827377975,37.771607930930294,38.56405100150369,142623200.0,40.05527826944987,,,0.870041896447681,-0.011569811642834216
2018-04-30,AAPL,38.86034393310547,39.3306373522608,38.05614261691634,38.124337172004125,169709600.0,39.95526275634766,,,1.2744947353444616,0.01811253819793679
2018-05-01,AAPL,39.763301849365234,39.786814362656344,38.86268970628452,39.1307567565656,214277600.0,39.90666580200195,,,0.9241246563718235,0.023235973356646733
2018-05-02,AAPL,41.51985168457031,41.797323049213546,40.86849436573064,41.204752401329166,266157600.0,39.91709073384603,,,0.9288286834829051,0.04417515028956576
2018-05-03,AAPL,41.595096588134766,41.73853620820341,41.01898793273085,41.357599730142326,136272800.0,39.96114158630371,,,0.7195482754725617,0.0018122633032529034
2018-05-04,AAPL,43.22701644897461,43.32577762819836,41.89608532257385,41.91489748833844,224805200.0,40.0785577138265,,,1.4296923056245063,0.03923346727617316
2018-05-07,AAPL,43.539764404296875,44.12998133734006,43.4433533948992,43.544464754959726,169805600.0,40.23704668680827,,,0.6866279424408646,0.007235011365899657
2018-05-08,AAPL,43.74904251098633,43.7890170178285,43.18939223908844,43.49978759299765,113611200.0,40.341138203938804,,,0.5996247787400577,0.004806597131444379
2018-05-09,AAPL,44.05708312988281,44.066487418557294,43.55386936653684,43.86661488875496,92844800.0,40.490221150716145,,,0.5126180520204571,0.007041082529271936
2018-05-10,AAPL,44.68728256225586,44.764881412978816,44.1252820264632,44.1464479588817,111957200.0,40.67488962809245,,,0.6395993865156129,0.0143041569618938
2018-05-11,AAPL,44.517311096191406,44.8643098921221,44.24821035668282,44.72976132331238,104848800.0,40.843702697753905,,,0.6160995354392824,-0.0038035757897709743
2018-05-14,AAPL,44.4134635925293,44.73921856786045,44.34500966388966,44.61646974207197,83115200.0,41.01767641703288,,,0.39420890397078523,-0.0023327442989025116
2018-05-15,AAPL,44.00979232788086,44.15850710848081,43.69348166612134,44.090049611869624,94780800.0,41.164791107177734,,,0.46502544235946885,-0.009088939073788826
2018-05-16,AAPL,44.42053985595703,44.48663814070112,43.90594502489507,43.92247049655361,76732400.0,41.30035870869954,,,0.5806931158060493,0.009333093985448349
2018-05-17,AAPL,44.13962936401367,44.59285148855085,43.99091455997095,44.37804201646454,69176000.0,41.41723480224609,,,0.6019369285798959,-0.006323887392054917
2018-05-18,AAPL,43.97911834716797,44.33319852743315,43.936630454443275,44.18684653886162,73190800.0,41.56340535481771,,,0.3965680729898722,-0.0036364378033624245
2018-05-21,AAPL,44.290714263916016,44.67784181531848,44.12075547531102,44.37805289626659,73603200.0,41.70687306722005,,,0.5570863400074586,0.007085087843015314
2018-05-22,AAPL,44.17976760864258,44.58577985875149,44.09006613886106,44.46775312562425,60962800.0,41.82156016031901,,,0.495713719890432,-0.00250496423725155
2018-05-23,AAPL,44.4630241394043,44.49607147546965,43.84928378174547,43.988558042632555,80233600.0,41.9520378112793,,,0.6467876937241783,0.0064114536153945245
2018-05-24,AAPL,44.4134635925293,44.57634108019487,43.955522838342795,44.55981920854689,92936000.0,42.067538324991865,40.89115760803222,,0.6208182418520778,-0.0011146463344376967
2018-05-25,AAPL,44.51495361328125,44.76752889537215,44.29542206345939,44.432333476940805,69844000.0,42.18179728190104,40.93288829803467,,0.47210683191276104,0.0022851183524679186
2018-05-29,AAPL,44.35444259643555,44.55508947322989,44.11130782679905,44.2836294416986,90056400.0,42.28216234842936,40.97308406829834,,0.4437816464308426,-0.0036057774706478307
2018-05-30,AAPL,44.260013580322266,44.37804028320312,44.090054840022695,44.311945617740975,74762000.0,42.36041119893392,41.01046199798584,,0.28798544318042474,-0.002128964103380926
2018-05-31,AAPL,44.111305236816406,44.432338059704065,43.93898723392432,44.19392538167832,109931200.0,42.436838404337564,41.041739273071286,,0.49335082577974276,-0.0033598802050972543
2018-06-01,AAPL,44.90680313110352,44.91152160606056,44.319028828916046,44.37568294540412,93770000.0,42.57928695678711,41.08249389648437,,0.5924927771445141,0.01803387793710476
2018-06-04,AAPL,45.28213119506836,45.657455294973495,45.16882655397974,45.23728046579235,105064800.0,42.789741388956706,41.127048606872556,,0.48862874099375375,0.008357933270580098
2018-06-05,AAPL,45.63148880004883,45.78020361623582,45.40723875788195,45.57483828103631,86264000.0,43.01560325622559,41.17519050598145,,0.3729648583538747,0.007715131681313547
2018-06-06,AAPL,45.78963088989258,45.813237667228265,45.303361532641034,45.70701437299472,83734400.0,43.26476402282715,41.222595291137694,,0.5098761345872305,0.003465635112996468
2018-06-07,AAPL,45.666893005371094,45.8415702186734,45.4025107442856,45.827407590772026,85388800.0,43.504268646240234,41.26453392028809,,0.4390594743877969,-0.002680473332851818
2018-06-08,AAPL,45.2514533996582,45.32227016717249,44.795871891989336,45.126345337868806,106627200.0,43.7254576365153,41.304425735473636,,0.5263982751831549,-0.009097172554831556
2018-06-11,AAPL,45.140499114990234,45.31517996033656,44.89972719532468,45.168827977572434,73234000.0,43.95784072875976,41.336393127441404,,0.415452765011878,-0.0024519496354741266
2018-06-12,AAPL,45.38835525512695,45.46625332272547,45.12161371473412,45.17826783713931,67644400.0,44.175441106160484,41.37046443939209,,0.34463960799135407,0.0054907709262437265
2018-06-13,AAPL,45.01538848876953,45.52998684038837,44.95401589350231,45.42140067749611,86553600.0,44.350510660807295,41.402679443359375,,0.5759709468860592,-0.00821723466869384
2018-06-14,AAPL,45.03898620605469,45.22074831953098,44.90207481165983,45.216026243341155,86440400.0,44.46781514485677,41.43854961395264,,0.31867350787115356,0.0005242144537094262
2018-06-15,AAPL,44.57632827758789,44.88792053004648,44.43941685773997,44.85723243194056,246876800.0,44.56718953450521,41.469699668884275,,0.4485036723065079,-0.010272387712061848
2018-06-18,AAPL,44.5527229309082,44.66602756180079,44.189198654039295,44.349716849535625,73939600.0,44.61137975056966,41.50721778869629,,0.4768289077614938,-0.0005295489240991769
2018-06-19,AAPL,43.832763671875,43.98383772878582,43.304002671742296,43.70293356002438,134314000.0,44.62114639282227,41.5448197555542,,0.6798350570435261,-0.01615971396742033
2018-06-20,AAPL,44.023963928222656,44.18920060596678,43.8422017817594,43.98855735509514,82514800.0,44.630310440063475,41.583396949768066,,0.3469988242073825,0.004362039723959654
2018-06-21,AAPL,43.77847671508789,44.46067107724782,43.65572790612877,44.20101082789006,102847600.0,44.62102355957031,41.62783306121826,,0.8049431711190493,-0.005576217842060083
2018-06-22,AAPL,43.6510009765625,43.941345694470854,43.599068932463176,43.93426437953818,108801600.0,44.5864808400472,41.673313026428225,,0.3422767620076783,-0.00291183586297461
2018-06-25,AAPL,43.001853942871094,43.65100089094992,42.66193641921112,43.29219866020999,126652400.0,44.53596560160319,41.71122402191162,,0.9890644717388,-0.014871297774819658
2018-06-26,AAPL,43.535343170166016,44.03105693694318,43.08920222082273,43.19542917219668,98276800.0,44.50669492085775,41.75365036010742,,0.9418547161204529,0.012406191323836246
2018-06-27,AAPL,43.47159576416016,44.20808123235867,43.44090766902219,43.7241710335686,101141200.0,44.48875503540039,41.81248851776123,,0.7671735633364847,-0.0014642679111700474
2018-06-28,AAPL,43.78790664672851,43.95550614918332,43.38661657843012,43.45743332033904,69460800.0,44.46766726175944,41.88388080596924,,0.5688895707531998,0.0072762657318672375
2018-06-29,AAPL,43.69584655761719,44.18683807914304,43.17652977969784,43.97438785052433,90950800.0,44.452874501546226,41.939036254882815,,1.0103082994451995,-0.002102409001965788
2018-07-02,AAPL,44.18448257446289,44.21281143744813,43.29692290853678,43.39134644867132,70925200.0,44.45971997578939,42.00725135803223,,0.9158885289113528,0.011182665066378439
2018-07-03,AAPL,43.414947509765625,44.36624256853828,43.32524605149568,44.32847315433098,55819200.0,44.430527750651045,42.0780521774292,,1.0409965170426005,-0.01741641001227956
2018-07-05,AAPL,43.7642936706543,44.00270988127036,43.49991504696535,43.73124634269318,66416800.0,44.41667861938477,42.14790210723877,,0.5027948343050141,0.008046679333427509
2018-07-06,AAPL,44.370967864990234,44.47955043635213,43.71709879140897,43.76903083923939,69940800.0,44.4136100769043,42.209004669189454,,0.7624516449431553,0.013862309738194911
2018-07-09,AAPL,44.987064361572266,45.01066754408912,44.684916250995535,44.732126217918854,79026400.0,44.43273010253906,42.272435340881344,,0.32575129309358175,0.013885126383915258
2018-07-10,AAPL,44.93277359008789,45.1523015596252,44.892641335763145,45.01775297227096,63756400.0,44.44665743509928,42.32819816589355,,0.2596602238620562,-0.0012068084960606962
2018-07-11,AAPL,44.34971237182617,44.79821237516536,44.2859769475575,44.496064322031586,75326000.0,44.446499760945635,42.36491504669189,,0.5122354276078624,-0.012976301520597477
2018-07-12,AAPL,45.093292236328125,45.18299370385362,44.68727999643058,44.739212045851666,72164400.0,44.47427571614583,42.410384521484374,,0.495713707423036,0.016766283809640292
2018-07-13,AAPL,45.16410446166992,45.284490417668366,45.06259961093862,45.1050911025137,50055600.0,44.50936902364095,42.457925910949704,,0.22189080672974626,0.0015703494207226498
2018-07-16,AAPL,45.064964294433594,45.47569498575742,44.949296809074376,45.208957040742106,60172400.0,44.51464106241862,42.50631015777588,,0.5263981766830454,-0.0021951097761822025
2018-07-17,AAPL,45.19242477416992,45.29156677447239,44.6613045999065,44.7911346962154,62138000.0,44.51165084838867,42.552606430053714,,0.6302621745658925,0.0028283719233317406
2018-07-18,AAPL,44.94456481933594,45.275041732381744,44.833619435899934,45.27031965596837,65573600.0,44.48875338236491,42.58936954498291,,0.44142229648181086,-0.005484546493633835
2018-07-19,AAPL,45.29393005371094,45.452085408245445,44.776972502771265,44.776972502771265,81147200.0,44.47223002115886,42.62146671295166,,0.6751129054741796,0.007773247683659834
2018-07-20,AAPL,45.19007110595703,45.42376170622383,44.89028222878679,45.270328411060994,82704800.0,44.45633595784505,42.6538892364502,,0.5334794774370408,-0.0022929992524549636
2018-07-23,AAPL,45.23019790649414,45.31281804782322,44.74628765418702,45.01066634341688,63957600.0,44.45562744140625,42.68734790802002,,0.5665303936361994,0.0008879561274206527
2018-07-24,AAPL,45.558311462402344,45.71410758885159,45.33406142687722,45.42848135702797,74791600.0,44.46955451965332,42.73142433166504,,0.38004616197437,0.007254302901493537
2018-07-25,AAPL,45.98793029785156,45.99501161249821,45.42375915047924,45.572473961837765,66839600.0,44.489540354410806,42.77695159912109,,0.5712524620189683,0.009430086885545919
2018-07-26,AAPL,45.843936920166016,46.25703041090715,45.70230342544187,45.93835684872252,76304000.0,44.517158635457356,42.81960460662842,,0.5547269854652797,-0.003131112375637235
2018-07-27,AAPL,45.081485748291016,46.075272332840846,44.873761166756026,46.028062364396064,96096000.0,44.518575286865236,42.85498580932617,,1.2015111660848206,-0.016631450592970554
2018-07-30,AAPL,44.82890701293945,45.36946777385099,44.6306229994785,45.29865102564653,84118000.0,44.52699457804362,42.89169765472412,,0.7388447743724953,-0.005602715419847026
2018-07-31,AAPL,44.918601989746094,45.35530224080693,44.69435196969696,44.92096482906494,157492000.0,44.53919054667155,42.924815063476565,,0.660950271109968,0.002000828991453041
2018-08-01,AAPL,47.56476211547851,47.626134705399025,46.57569775126629,47.00531668637743,271742800.0,44.66359049479167,42.9772456741333,,1.050436954132735,0.05891011760197862
2018-08-02,AAPL,48.95512008666992,49.18881427610502,47.29330554524424,47.347596824930974,249616000.0,44.82796236673991,43.03948837280274,,1.895508730860783,0.0292308404237549
2018-08-03,AAPL,49.09675979614258,49.273799888813365,48.504263314128146,48.87014689269242,133789600.0,45.00523846944173,43.10726234436035,,0.769536574685219,0.002893256297235025
2018-08-06,AAPL,49.35169219970703,49.39418008808014,48.87958534103959,49.099113301413,101701600.0,45.195261510213214,43.18118354797363,,0.5145947470405474,0.005192448638626557
2018-08-07,AAPL,48.88902282714844,49.45319034379685,48.80640269130763,49.4107024580885,102349600.0,45.39150047302246,43.24998424530029,,0.6467876524892162,-0.009374944443370836
2018-08-08,AAPL,48.92207336425781,49.054262708746734,48.27764850892958,48.638809968654485,90102000.0,45.571058146158855,43.320596885681155,,0.7766141998171534,0.0006760318615126604
2018-08-09,AAPL,49.30683898925781,49.519285624205786,48.91026737496181,49.46027226984365,93970400.0,45.76556625366211,43.401453170776364,,0.6090182492439737,0.007864867503369233
2018-08-10,AAPL,49.15997695922851,49.53188234321348,48.95625889225755,49.11970757110333,98444800.0,45.94463526407878,43.48098190307617,,0.5756234509559306,-0.002978532654695276
2018-08-13,AAPL,49.477386474609375,49.97009991775016,49.20023584056539,49.58161480492085,103563600.0,46.13735326131185,43.57302005767822,,0.7698640771847707,0.00645666525930455
2018-08-14,AAPL,49.68585205078125,49.8777253230472,49.33289761698768,49.7829742500463,82992000.0,46.320732243855794,43.67283325195312,,0.5448277060595217,0.004213350603691435
2018-08-15,AAPL,49.80192565917969,49.92036630881333,49.349481510093966,49.56030572186097,115230400.0,46.53363151550293,43.783001556396485,,0.5708847987193622,0.002336150103248835
2018-08-16,AAPL,50.531517028808594,50.64758654419464,50.09328520941288,50.15961167949677,114001600.0,46.7592056274414,43.882053756713866,,0.5543013347817549,0.014649862630250032
2018-08-17,AAPL,51.54063415527344,51.6282790804215,50.49361923351846,50.559945708958374,141708000.0,46.99819450378418,44.00161415100098,,1.1346598469030411,0.019970054053384922
2018-08-20,AAPL,51.03844451904297,51.91963959568152,50.95553462143338,51.66381098233199,121150800.0,47.19990717569987,44.12052631378174,,0.9641049742481371,-0.00974356727388237
2018-08-21,AAPL,50.9389533996582,51.44825036575132,50.699704586767986,51.355866802900465,104639200.0,47.40011316935222,44.23538665771484,,0.7485457789833347,-0.0019493368248643117
2018-08-22,AAPL,50.94133377075195,51.251647753194135,50.65470575400589,50.716297216765234,76072400.0,47.619833882649736,44.352857475280764,,0.5969419991882461,4.6729878312889994e-05
2018-08-23,AAPL,51.045555114746094,51.41508938235087,50.83473089209865,50.8465720660557,75532800.0,47.81824264526367,44.46734951019287,,0.5803584902522232,0.0020459092112343757
2018-08-24,AAPL,51.20425796508789,51.37954779766864,50.955531900064415,51.30848630582317,73905600.0,48.0195810953776,44.57585697174072,,0.4240158976042281,0.0031090434805742806
2018-08-27,AAPL,51.62591171264648,51.815417477798526,51.24453267054216,51.43877345929468,82100400.0,48.23827934265137,44.68578262329102,,0.5708848072563626,0.00823473992819257
2018-08-28,AAPL,52.04283142089844,52.241810885687926,51.85806425866212,51.87938271249188,91107200.0,48.466626230875654,44.810270919799805,,0.38374662702580764,0.00807578393138253
2018-08-29,AAPL,52.819786071777344,52.94059783620013,51.974121793425,52.14941162490679,109019200.0,48.72913360595703,44.93860195159912,,0.9664760427751347,0.01492913874334123
2018-08-30,AAPL,53.305397033691406,54.07052259742774,52.68239807693291,52.883748621636954,195175200.0,48.99618250528972,45.064264373779295,,1.3881245204948272,0.009193732084680661
2018-08-31,AAPL,53.921295166015625,54.21502568482457,53.53517746394279,53.65598563398304,173360400.0,49.28722330729167,45.1979903793335,,0.6798482208817802,0.01155414210562844
2018-09-04,AAPL,54.09422302246094,54.28846384198032,53.68441931575539,54.106067812381944,109560400.0,49.58269081115723,45.32944812774658,,0.604044526224925,0.003207041965755719
2018-09-05,AAPL,53.74125671386719,54.40452504393614,53.32197943607939,54.24344750288081,133332000.0,49.85545565287272,45.455988845825196,,1.0825456078567512,-0.006525027791732807
2018-09-06,AAPL,52.84821701049805,53.85496248853449,52.42182996748417,53.58965298703606,137160000.0,50.0841318766276,45.571036109924314,,1.433132521050318,-0.016617395237404353
